Transaction ID,Customer ID,Product,Category,Region,Sales Amount,Quantity,Date,Payment Method
T08900,C8881,Camera,Accessories,East,1240.43,6,2024-10-16,Credit Card
T08901,C7601,Monitor,Accessories,West,413.63,6,2023-07-25,UPI
T08902,C1440,Smartwatch,Accessories,North,811.25,4,2024-04-21,Cash
T08903,C9280,Smartwatch,Accessories,South,1512.52,3,2024-10-05,Credit Card
T08904,C3622,Smartwatch,Office Equipment,East,134.01,5,2023-06-16,Credit Card
T08905,C9342,Headphones,Office Equipment,East,1997.05,4,2023-06-14,Debit Card
T08906,C5520,Monitor,Office Equipment,North,179.73,5,2024-10-04,Credit Card
T08907,C3899,Monitor,Office Equipment,East,1557.18,6,2024-09-06,Online Payment
T08908,C2955,Smartwatch,Electronics,West,335.04,3,2024-01-13,Debit Card
T08909,C4314,Laptop,Electronics,South,77.74,3,2024-01-23,Online Payment
T08910,C2737,Headphones,Office Equipment,South,996.32,7,2023-12-25,UPI
T08911,C3308,Laptop,Accessories,West,1309.86,5,2024-09-22,Debit Card
T08912,C6852,Camera,Electronics,South,1917.51,2,2023-12-27,Credit Card
T08913,C7621,Tablet,Electronics,East,365.29,7,2024-04-05,Online Payment
T08914,C3035,Mobile Phone,Electronics,West,887.63,6,2023-05-02,Credit Card
T08915,C4752,Smartwatch,Electronics,West,1212.66,1,2023-06-09,Cash
T08916,C6733,Keyboard,Electronics,West,314.84,2,2023-09-11,UPI
T08917,C3605,Tablet,Office Equipment,East,88.63,8,2023-07-02,UPI
T08918,C5814,Smartwatch,Accessories,West,1234.42,4,2023-11-30,Debit Card
T08919,C9554,Monitor,Accessories,South,1039.05,2,2024-11-29,UPI
T08920,C6716,Headphones,Accessories,West,1612.97,7,2023-12-24,UPI
T08921,C2632,Monitor,Office Equipment,North,1681.12,2,2024-04-04,Credit Card
T08922,C2506,Mobile Phone,Office Equipment,North,962.43,1,2024-04-04,Debit Card
T08923,C1454,Mobile Phone,Electronics,West,1636.21,7,2023-09-06,Credit Card
T08924,C2931,Mobile Phone,Electronics,East,1841.67,6,2024-06-16,Credit Card
T08925,C4080,Keyboard,Electronics,South,817.38,3,2024-07-30,Online Payment
T08926,C9811,Monitor,Office Equipment,North,1520.77,2,2024-07-14,Online Payment
T08927,C6088,Smartwatch,Accessories,West,1617.81,8,2023-02-16,Debit Card
T08928,C5194,Smartwatch,Electronics,West,787.17,8,2023-07-07,UPI
T08929,C1009,Monitor,Office Equipment,North,1640.24,5,2024-01-29,Debit Card
T08930,C1180,Mobile Phone,Electronics,South,148.73,8,2024-03-23,Cash
T08931,C6116,Desktop,Office Equipment,North,365.29,2,2023-10-02,Debit Card
T08932,C7006,Smartwatch,Accessories,East,682.6,1,2023-12-22,UPI
T08933,C9100,Headphones,Office Equipment,North,1125.49,10,2023-05-14,Debit Card
T08934,C3238,Printer,Accessories,South,942.44,4,2024-04-17,UPI
T08935,C2902,Keyboard,Accessories,North,551.89,2,2024-05-07,Online Payment
T08936,C1607,Printer,Electronics,North,561.0,2,2024-08-21,Credit Card
T08937,C1460,Keyboard,Electronics,North,744.27,6,2023-10-21,UPI
T08938,C3755,Mobile Phone,Accessories,North,705.5,3,2024-05-21,UPI
T08939,C8820,Laptop,Electronics,West,1839.75,9,2023-08-01,Credit Card
T08940,C2507,Desktop,Accessories,South,1859.77,4,2024-02-05,Online Payment
T08941,C5056,Printer,Office Equipment,South,1664.49,6,2024-08-12,Online Payment
T08942,C8512,Monitor,Office Equipment,South,1955.56,4,2024-08-31,UPI
T08943,C1147,Camera,Electronics,East,190.4,5,2023-01-05,Debit Card
T08944,C9448,Headphones,Electronics,North,1117.57,1,2023-11-23,Cash
T08945,C9545,Desktop,Electronics,West,1045.1,5,2023-03-20,Debit Card
T08946,C9538,Mobile Phone,Office Equipment,South,914.1,1,2024-11-11,Debit Card
T08947,C2826,Smartwatch,Office Equipment,North,1183.89,9,2023-01-10,Debit Card
T08948,C5220,Laptop,Office Equipment,North,392.02,8,2023-04-07,UPI
T08949,C2978,Smartwatch,Office Equipment,North,1601.31,7,2023-03-11,UPI
T08950,C9159,Smartwatch,Accessories,West,310.38,2,2023-11-17,UPI
T08951,C6677,Monitor,Office Equipment,South,591.38,5,2023-08-29,Online Payment
T08952,C2731,Tablet,Office Equipment,South,1899.81,9,2023-08-13,UPI
T08953,C8056,Laptop,Office Equipment,North,912.01,7,2023-06-29,Cash
T08954,C2550,Tablet,Office Equipment,North,1561.83,6,2023-10-18,Credit Card
T08955,C5427,Desktop,Accessories,South,1239.85,10,2023-12-06,Debit Card
T08956,C9278,Laptop,Accessories,West,1039.25,6,2024-02-03,Debit Card
T08957,C2513,Camera,Electronics,North,1142.7,7,2023-12-10,Credit Card
T08958,C3836,Monitor,Electronics,East,607.02,8,2023-02-01,Debit Card
T08959,C8119,Keyboard,Office Equipment,East,132.86,5,2024-05-29,Cash
T08960,C1088,Desktop,Electronics,East,935.56,2,2024-08-12,Cash
T08961,C2451,Keyboard,Office Equipment,South,980.89,1,2023-05-24,Online Payment
T08962,C7237,Smartwatch,Accessories,West,1647.5,5,2023-09-06,Credit Card
T08963,C8532,Tablet,Office Equipment,East,1051.94,7,2023-11-11,Cash
T08964,C5180,Headphones,Office Equipment,South,1969.6,1,2023-05-24,Credit Card
T08965,C2936,Monitor,Office Equipment,West,1077.41,9,2024-04-17,Credit Card
T08966,C1735,Desktop,Accessories,South,433.95,9,2023-07-26,Credit Card
T08967,C6410,Smartwatch,Office Equipment,North,1773.25,7,2023-05-14,Online Payment
T08968,C4323,Laptop,Electronics,East,1093.36,2,2023-08-25,Cash
T08969,C1776,Laptop,Office Equipment,East,570.63,5,2022-12-09,UPI
T08970,C1627,Desktop,Accessories,West,1419.31,5,2023-11-17,UPI
T08971,C2301,Mobile Phone,Electronics,West,722.52,2,2023-09-19,UPI
T08972,C5880,Headphones,Accessories,North,1990.18,3,2023-12-16,Online Payment
T08973,C9328,Monitor,Electronics,East,1400.1,6,2023-09-20,UPI
T08974,C9881,Desktop,Office Equipment,North,1509.61,6,2024-11-23,Credit Card
T08975,C4733,Headphones,Accessories,West,1344.09,2,2024-09-26,Online Payment
T08976,C5222,Laptop,Office Equipment,West,1903.15,6,2023-02-18,Credit Card
T08977,C1846,Laptop,Office Equipment,South,811.31,10,2023-09-01,Cash
T08978,C8463,Headphones,Accessories,North,1605.33,5,2023-11-24,Cash
T08979,C7959,Keyboard,Electronics,North,1829.68,3,2024-02-02,Debit Card
T08980,C6925,Printer,Office Equipment,West,216.34,4,2024-11-22,Cash
T08981,C5587,Camera,Office Equipment,North,1174.84,9,2024-09-23,Credit Card
T08982,C5265,Tablet,Accessories,North,1130.12,6,2024-06-12,UPI
T08983,C1315,Monitor,Office Equipment,West,1199.24,3,2023-05-17,Debit Card
T08984,C9611,Printer,Office Equipment,West,276.96,8,2024-06-24,Debit Card
T08985,C5424,Smartwatch,Accessories,South,685.76,9,2023-10-11,Debit Card
T08986,C4612,Tablet,Electronics,East,287.37,5,2024-05-22,Cash
T08987,C6817,Desktop,Office Equipment,West,977.51,9,2024-06-14,Online Payment
T08988,C4008,Desktop,Office Equipment,South,1291.56,7,2024-07-28,Cash
T08989,C9541,Monitor,Electronics,South,414.47,1,2024-10-19,Online Payment
T08990,C7614,Desktop,Electronics,South,539.78,10,2023-05-22,UPI
T08991,C1002,Keyboard,Accessories,East,1663.71,9,2024-04-22,UPI
T08992,C6043,Desktop,Electronics,East,592.64,3,2024-10-15,UPI
T08993,C4766,Laptop,Electronics,North,1094.02,8,2024-03-18,Online Payment
T08994,C8253,Headphones,Electronics,East,771.51,2,2024-11-06,Cash
T08995,C3968,Desktop,Office Equipment,West,322.92,6,2023-03-25,Online Payment
T08996,C1910,Monitor,Electronics,West,484.68,9,2023-01-09,Cash
T08997,C5746,Monitor,Electronics,South,1094.7,9,2024-05-16,Cash
T08998,C3158,Printer,Office Equipment,North,380.7,7,2023-11-26,Debit Card
T08999,C6806,Laptop,Electronics,North,1498.89,7,2024-09-14,Online Payment
T09000,C7727,Smartwatch,Accessories,South,574.77,6,2023-06-21,Credit Card
T09001,C1260,Mobile Phone,Accessories,East,1526.45,2,2024-02-20,Online Payment
T09002,C9015,Mobile Phone,Office Equipment,South,329.49,3,2024-07-22,UPI
T09003,C2357,Camera,Electronics,South,960.05,4,2024-03-18,Debit Card
T09004,C5831,Monitor,Office Equipment,East,747.68,5,2023-02-23,UPI
T09005,C1763,Desktop,Office Equipment,East,1189.68,3,2023-03-18,UPI
T09006,C4198,Tablet,Accessories,West,397.45,6,2024-04-12,Online Payment
T09007,C3736,Headphones,Electronics,North,1012.65,9,2024-03-19,UPI
T09008,C3578,Desktop,Electronics,South,108.09,3,2023-12-06,Online Payment
T09009,C3722,Tablet,Accessories,North,293.75,4,2023-04-22,Online Payment
T09010,C2470,Headphones,Electronics,South,1414.49,9,2024-03-07,Cash
T09011,C5964,Desktop,Accessories,South,772.19,4,2024-02-27,Credit Card
T09012,C2289,Keyboard,Office Equipment,South,1188.18,4,2023-01-23,Debit Card
T09013,C5167,Tablet,Accessories,South,613.38,9,2024-11-27,Online Payment
T09014,C1049,Desktop,Office Equipment,East,692.62,10,2023-12-13,Online Payment
T09015,C5144,Smartwatch,Accessories,West,200.09,6,2024-09-22,Cash
T09016,C6142,Smartwatch,Electronics,East,1430.06,3,2023-02-15,Debit Card
T09017,C9680,Tablet,Electronics,East,977.34,2,2023-11-26,Cash
T09018,C1934,Tablet,Office Equipment,West,820.74,1,2024-07-27,Credit Card
T09019,C4383,Printer,Office Equipment,West,676.07,8,2023-03-25,Online Payment
T09020,C2034,Mobile Phone,Office Equipment,North,1278.37,10,2024-04-02,Credit Card
T09021,C3446,Mobile Phone,Accessories,West,1760.93,4,2023-05-29,Online Payment
T09022,C7706,Laptop,Electronics,East,1372.46,9,2023-07-05,Cash
T09023,C6961,Smartwatch,Electronics,East,1608.47,6,2023-07-31,Debit Card
T09024,C5811,Headphones,Accessories,East,441.79,2,2023-06-29,UPI
T09025,C1271,Printer,Office Equipment,West,169.17,1,2023-04-17,Debit Card
T09026,C3483,Camera,Office Equipment,North,1629.38,7,2023-10-26,Credit Card
T09027,C6663,Camera,Electronics,East,1522.81,1,2023-10-25,Debit Card
T09028,C2173,Smartwatch,Accessories,West,1563.53,5,2023-05-01,Cash
T09029,C9415,Mobile Phone,Accessories,North,109.11,7,2023-08-21,Credit Card
T09030,C3694,Headphones,Office Equipment,North,1058.38,6,2023-12-03,Online Payment
T09031,C6218,Mobile Phone,Office Equipment,West,1580.55,3,2023-08-06,Online Payment
T09032,C8646,Desktop,Office Equipment,North,612.97,10,2023-05-12,Online Payment
T09033,C6047,Printer,Accessories,East,1760.19,10,2024-04-04,Debit Card
T09034,C7379,Tablet,Electronics,East,1450.37,8,2023-04-06,Online Payment
T09035,C1461,Keyboard,Accessories,West,747.68,6,2024-09-25,UPI
T09036,C3530,Tablet,Office Equipment,East,477.48,9,2024-08-11,Online Payment
T09037,C3045,Desktop,Electronics,North,979.33,1,2024-02-24,Online Payment
T09038,C1511,Desktop,Accessories,West,1981.9,6,2024-02-05,Online Payment
T09039,C5139,Mobile Phone,Office Equipment,West,446.26,3,2024-02-18,Online Payment
T09040,C1451,Smartwatch,Electronics,South,1878.33,5,2023-03-24,Online Payment
T09041,C3330,Monitor,Accessories,North,92.06,8,2024-11-01,Credit Card
T09042,C5409,Desktop,Electronics,East,262.95,2,2023-02-21,Cash
T09043,C5156,Smartwatch,Office Equipment,West,304.58,1,2024-01-17,Cash
T09044,C2551,Headphones,Office Equipment,South,1823.85,3,2024-09-05,UPI
T09045,C6369,Printer,Office Equipment,North,1263.47,9,2024-05-25,Cash
T09046,C4001,Tablet,Electronics,East,951.26,6,2023-01-11,Online Payment
T09047,C2935,Mobile Phone,Accessories,West,895.49,9,2024-04-01,Online Payment
T09048,C7527,Camera,Electronics,North,653.77,6,2024-02-15,Debit Card
T09049,C7617,Smartwatch,Accessories,North,952.79,6,2024-05-28,Credit Card
T09050,C8576,Camera,Office Equipment,West,1362.25,4,2024-01-24,UPI
T09051,C4863,Keyboard,Accessories,North,1918.34,10,2023-12-12,UPI
T09052,C3452,Printer,Accessories,West,1145.58,6,2023-03-10,UPI
T09053,C8300,Printer,Office Equipment,West,502.02,5,2024-01-20,UPI
T09054,C1437,Headphones,Accessories,West,917.01,8,2023-09-15,Debit Card
T09055,C2058,Laptop,Accessories,South,207.2,9,2024-03-25,Debit Card
T09056,C6199,Monitor,Accessories,West,550.35,1,2024-01-09,Debit Card
T09057,C8851,Tablet,Accessories,East,1698.87,8,2023-08-13,Credit Card
T09058,C1848,Monitor,Accessories,South,968.62,10,2024-09-01,Debit Card
T09059,C4106,Smartwatch,Accessories,North,509.58,7,2023-08-31,Credit Card
T09060,C2258,Laptop,Office Equipment,North,320.41,10,2023-01-03,UPI
T09061,C6995,Printer,Office Equipment,North,1696.1,6,2023-10-22,Credit Card
T09062,C3287,Smartwatch,Accessories,East,587.29,1,2023-02-09,UPI
T09063,C9112,Desktop,Office Equipment,South,1458.95,1,2024-11-26,Credit Card
T09064,C1416,Smartwatch,Electronics,South,637.63,4,2024-02-08,Credit Card
T09065,C5833,Desktop,Electronics,East,334.55,9,2023-12-14,Online Payment
T09066,C3183,Tablet,Electronics,West,174.79,9,2024-01-28,UPI
T09067,C4941,Laptop,Electronics,West,1776.05,1,2023-12-24,Credit Card
T09068,C3776,Keyboard,Accessories,South,746.37,10,2024-05-14,UPI
T09069,C8417,Desktop,Office Equipment,South,953.69,7,2024-01-28,Online Payment
T09070,C6201,Printer,Office Equipment,South,1176.41,8,2023-07-18,Credit Card
T09071,C2416,Camera,Accessories,South,658.52,8,2024-11-24,Cash
T09072,C7161,Laptop,Office Equipment,North,1874.28,9,2023-04-24,Debit Card
T09073,C2480,Laptop,Accessories,North,197.78,10,2023-06-24,Online Payment
T09074,C6441,Mobile Phone,Accessories,South,1557.65,10,2024-03-23,Online Payment
T09075,C5260,Desktop,Electronics,North,771.75,7,2022-12-08,Debit Card
T09076,C2962,Laptop,Accessories,North,148.93,2,2023-11-04,Credit Card
T09077,C7889,Desktop,Accessories,South,1611.01,9,2023-03-23,Credit Card
T09078,C3438,Camera,Accessories,South,1141.96,4,2023-04-24,Online Payment
T09079,C1446,Keyboard,Accessories,North,608.02,6,2023-12-17,Credit Card
T09080,C6230,Tablet,Office Equipment,South,585.51,2,2023-10-11,Debit Card
T09081,C9735,Tablet,Electronics,West,100.32,10,2024-01-04,UPI
T09082,C1241,Headphones,Office Equipment,South,770.66,7,2022-12-28,UPI
T09083,C8561,Headphones,Electronics,South,1786.65,10,2023-07-10,Credit Card
T09084,C2654,Laptop,Office Equipment,East,119.8,5,2023-06-15,UPI
T09085,C1952,Camera,Electronics,South,912.72,5,2024-10-19,Debit Card
T09086,C7921,Smartwatch,Accessories,North,109.62,6,2023-07-21,Credit Card
T09087,C7278,Headphones,Accessories,West,975.64,1,2024-08-17,Debit Card
T09088,C6736,Desktop,Accessories,South,1835.32,1,2024-06-03,Cash
T09089,C9014,Monitor,Office Equipment,South,51.75,7,2023-07-20,Cash
T09090,C1080,Desktop,Accessories,West,975.17,1,2023-03-08,UPI
T09091,C6050,Headphones,Accessories,West,616.2,2,2024-11-23,UPI
T09092,C2629,Desktop,Office Equipment,East,597.49,8,2023-10-18,Online Payment
T09093,C6688,Laptop,Accessories,North,187.14,9,2024-12-04,Online Payment
T09094,C3275,Desktop,Electronics,North,1062.02,4,2023-08-07,Debit Card
T09095,C2480,Tablet,Accessories,East,815.99,9,2023-09-22,Online Payment
T09096,C2796,Laptop,Accessories,East,1186.14,6,2023-11-16,Cash
T09097,C1571,Smartwatch,Electronics,East,1681.98,4,2023-07-09,Online Payment
T09098,C1195,Camera,Accessories,North,1358.08,6,2023-09-17,Online Payment
T09099,C6287,Tablet,Office Equipment,East,1149.79,2,2023-04-02,Online Payment
T09100,C7948,Camera,Electronics,South,1191.86,2,2024-11-09,Credit Card
T09101,C1245,Camera,Accessories,West,198.92,2,2023-06-10,Credit Card
T09102,C5701,Headphones,Accessories,North,1021.68,1,2023-09-12,UPI
T09103,C9505,Smartwatch,Electronics,South,1184.55,8,2023-09-18,Debit Card
T09104,C6685,Keyboard,Office Equipment,East,199.47,9,2023-12-06,Credit Card
T09105,C2497,Keyboard,Accessories,East,1986.12,4,2024-07-03,Cash
T09106,C1671,Monitor,Office Equipment,West,239.74,3,2023-01-13,Cash
T09107,C4860,Laptop,Office Equipment,South,596.31,8,2023-08-09,Online Payment
T09108,C9978,Desktop,Office Equipment,West,765.29,9,2023-01-12,Credit Card
T09109,C4934,Camera,Accessories,West,1638.67,7,2024-03-09,Debit Card
T09110,C6405,Tablet,Accessories,North,680.62,1,2023-08-25,Online Payment
T09111,C6514,Camera,Accessories,South,753.43,2,2024-01-14,Cash
T09112,C9716,Tablet,Accessories,North,1916.01,7,2023-03-10,Debit Card
T09113,C3870,Smartwatch,Office Equipment,East,1948.87,10,2023-07-08,Credit Card
T09114,C4702,Camera,Accessories,South,1857.77,1,2024-08-20,Online Payment
T09115,C8691,Tablet,Office Equipment,South,1574.44,3,2024-08-24,Online Payment
T09116,C3889,Mobile Phone,Accessories,South,955.42,4,2023-06-16,Online Payment
T09117,C6637,Desktop,Electronics,West,1363.22,10,2023-01-23,Online Payment
T09118,C8519,Camera,Accessories,North,1247.55,4,2022-12-12,UPI
T09119,C5874,Keyboard,Electronics,West,1465.13,3,2022-12-24,UPI
T09120,C6894,Smartwatch,Accessories,South,420.44,3,2024-03-30,Cash
T09121,C7859,Camera,Electronics,North,1487.96,3,2024-01-13,Credit Card
T09122,C3950,Keyboard,Office Equipment,North,581.51,7,2023-03-15,UPI
T09123,C4482,Smartwatch,Office Equipment,West,987.1,5,2024-09-14,Cash
T09124,C8651,Keyboard,Office Equipment,South,1120.53,7,2023-11-28,Credit Card
T09125,C4897,Laptop,Accessories,West,393.67,5,2024-07-02,Cash
T09126,C2834,Printer,Office Equipment,West,1031.2,9,2023-02-13,Cash
T09127,C3490,Headphones,Office Equipment,South,777.35,5,2023-10-05,Online Payment
T09128,C7194,Monitor,Electronics,West,1020.52,7,2024-04-07,UPI
T09129,C6782,Keyboard,Electronics,North,1513.57,10,2023-06-25,UPI
T09130,C9293,Monitor,Electronics,West,733.3,3,2024-09-12,Credit Card
T09131,C8494,Mobile Phone,Electronics,East,1742.03,7,2023-01-01,Debit Card
T09132,C6969,Smartwatch,Accessories,East,1788.89,4,2024-02-20,Online Payment
T09133,C2077,Monitor,Electronics,North,541.3,9,2024-11-02,Debit Card
T09134,C3536,Printer,Electronics,North,849.08,2,2023-10-09,Credit Card
T09135,C4457,Camera,Electronics,North,426.02,10,2024-08-01,Cash
T09136,C8482,Smartwatch,Office Equipment,West,1787.96,7,2023-11-21,Online Payment
T09137,C7169,Smartwatch,Electronics,North,995.65,9,2024-03-28,Credit Card
T09138,C8770,Printer,Electronics,North,1470.93,8,2023-07-31,UPI
T09139,C7738,Desktop,Office Equipment,South,462.44,8,2024-04-07,Credit Card
T09140,C8921,Monitor,Office Equipment,South,1747.67,5,2024-11-06,Online Payment
T09141,C2767,Keyboard,Accessories,North,1868.06,7,2023-10-30,Debit Card
T09142,C1006,Keyboard,Accessories,North,620.64,8,2024-06-29,Credit Card
T09143,C6498,Keyboard,Electronics,West,1392.97,4,2023-11-02,Credit Card
T09144,C4748,Smartwatch,Accessories,North,748.11,1,2023-03-24,Debit Card
T09145,C9865,Keyboard,Accessories,South,617.45,6,2023-04-29,Online Payment
T09146,C3438,Mobile Phone,Office Equipment,East,334.21,7,2023-08-23,Debit Card
T09147,C3362,Printer,Accessories,South,687.06,8,2024-10-18,UPI
T09148,C8809,Laptop,Accessories,North,1176.48,1,2023-10-23,Debit Card
T09149,C4459,Monitor,Accessories,East,1390.42,1,2022-12-24,UPI
T09150,C8318,Headphones,Office Equipment,East,1856.82,3,2023-08-12,Debit Card
T09151,C2327,Printer,Office Equipment,South,643.54,7,2024-01-24,UPI
T09152,C2179,Desktop,Accessories,South,155.59,4,2023-09-19,UPI
T09153,C9846,Keyboard,Accessories,South,991.32,1,2023-12-17,Credit Card
T09154,C5472,Smartwatch,Electronics,South,1637.73,6,2023-12-18,Credit Card
T09155,C4653,Tablet,Office Equipment,North,1974.58,8,2023-09-29,Debit Card
T09156,C1091,Laptop,Electronics,East,149.95,6,2023-01-02,Online Payment
T09157,C5205,Monitor,Office Equipment,North,1711.72,9,2024-10-01,Online Payment
T09158,C9165,Mobile Phone,Office Equipment,West,1705.04,7,2023-12-08,Cash
T09159,C5924,Headphones,Accessories,South,1990.89,5,2023-08-11,UPI
T09160,C8626,Laptop,Electronics,North,1804.39,7,2024-04-22,UPI
T09161,C2773,Laptop,Accessories,East,733.0,7,2024-01-05,Online Payment
T09162,C9430,Mobile Phone,Accessories,West,145.41,2,2023-05-30,Debit Card
T09163,C1706,Printer,Electronics,East,1453.12,8,2024-06-03,Debit Card
T09164,C1809,Keyboard,Accessories,East,959.91,1,2024-08-09,Cash
T09165,C5492,Headphones,Electronics,East,1803.86,6,2024-07-21,Credit Card
T09166,C3786,Keyboard,Accessories,South,126.37,6,2024-02-11,Cash
T09167,C1850,Printer,Electronics,East,1835.44,9,2023-08-20,Online Payment
T09168,C4056,Laptop,Accessories,South,1349.1,3,2023-11-25,Credit Card
T09169,C2812,Monitor,Accessories,East,276.39,6,2023-10-12,Cash
T09170,C3618,Laptop,Office Equipment,East,1910.14,1,2023-08-23,Credit Card
T09171,C8904,Tablet,Electronics,West,1502.16,1,2024-08-27,UPI
T09172,C1210,Printer,Office Equipment,South,319.57,5,2023-07-12,Cash
T09173,C6244,Mobile Phone,Office Equipment,North,1342.99,2,2023-04-23,Debit Card
